wmpid,full_name,name_fec,first_name,last_name,gender_wmp,fecid_2020,fecid_2022a,fecid_2022b,fecid_2022old,fecid_changed,crp_candidate_id,dateadded_person,notes_person,wmp_notes,supcourt_2022,supcourt_former,currsen_2022,prompol,former_uspres,intl_leaders,gov2022_gencd,face_category,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena
WMPID5171,Cecilia Rouse,"ROUSE, CECILIA",Cecilia,Rouse,F,,,,,,,12/19/2022,,,,,,,0,0,0,cabinet,,,Black,,,
WMPID1851,Cecilia Truman,"TRUMAN, CECILIA",Cecilia,Truman,F,,H2CA46131,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1438,Cedric D Jefferson,"JEFFERSON, CEDRIC",Cedric,Jefferson,M,S0TX00399,,,,0,N00046142,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1136,Cedric Richmond,"RICHMOND, CEDRIC",Cedric,Richmond,M,H8LA02054,,,,0,N00030184,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID31,Celeste Williams,"WILLIAMS, CELESTE",Celeste,Williams,F,H0AR03105,,,,0,N00045121,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4951,Celina Wilson,"WILSON, CELINA MRS.",Celina,Wilson,F,,H2NY01265,,,,,7/21/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4548,Centrell Reed,"REED, CENTRELL MS.",Centrell,Reed,F,,H2TX38049,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID1667,Cesar Ramirez,"RAMIREZ, CESAR",Cesar,Ramirez,M,,H2FL15258,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3936,Chad Alan Taylor,"TAYLOR, CHAD ALAN",Chad Alan,Taylor,UNK,,S2OH00535,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID4490,Chad Conerly,"CONERLY, CHAD",Chad,Conerly,M,,H2LA05134,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2799,Chad Koppie,"KOPPIE, CHAD",Chad,Koppie,M,,H2IL08203,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3432,Chad Slotta,"SLOTTA, CHAD",Chad,Slotta,M,,H2NC07187,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID635,Chad Snider,"SNIDER, CHAD",Chad,Snider,M,H0TX06115,,,,0,N00046445,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4723,Chance Bonaventura,"BONAVENTURA, CHANCE",Chance,Bonaventura,M,,H2NV04110,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID660,Chance Davis,"DAVIS, CHANCE",Chance,Davis,UNK,H0TX18375,,,,0,N00047345,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4482,Chantia Lewis,"LEWIS, CHANTIA",Chantia,Lewis,F,,S2WI00458,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1910,Charise Williams,"WILLIAMS, CHARISE A",Charise,Williams,F,,H2IL01372,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID3729,Charity Barry,"BARRY, CHARITY",Charity,Barry,F,,H2WI02173,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3672,Charles A Walking Child,"WALKING CHILD, CHARLES A",Charles A,Walking Child,M,,H2MT01102,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Indiginous,I,NULL,NULL
WMPID1145,Charles Anthony,"ANTHONY, CHARLES",Charles,Anthony,M,H8MD03165,,,,0,N00043165,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4229,Charles Augustine Collins,"COLLINS, CHARLES AUGUSTINE MR",Charles Augustine,Collins,M,,S2HI00189,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2244,Charles Booker,"BOOKER, CHARLES",Charles,Booker,M,,S0KY00420,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,n,Black,B,NULL,n
WMPID1856,Charles Brent Roberson,"ROBERSON, CHARLES BRENT",Charles Brent,Roberson,M,,H2NC02311,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2865,Charles Brown IV Dudley,"DUDLEY, CHARLES BROWN IV",Charles Brown IV,Dudley,M,,H2TN09216,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2710,Charles David Lutin,"LUTIN, CHARLES DAVID DOCTOR",Charles David,Lutin,M,,H2GA14101,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3431,Charles Edward Davis,"DAVIS, CHARLES EDWARD",Charles Edward,Davis,M,,H2FL06190,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4537,Charles Evans,"EVANS, CHARLES",Charles,Evans,M,,H2NC08227,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID5091,Charles Falciglia,"FALCIGLIA, CHARLES J.",Charles,Falciglia,M,,H2NY17188,,,,,8/26/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4492,Charles Garfield III Wittum,"WITTUM, CHARLES GARFIELD III",Charles Garfield III,Wittum,M,,H2TN05453,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4395,Charles Gearing,"GEARING, CHARLES M.",Charles,Gearing,M,,H2TX05220,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2840,Charles Graham,"GRAHAM, CHARLES",Charles,Graham,M,,H2NC09183,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Indiginous,I,NULL,N
WMPID2136,Charles Gray,"GRAY, CHARLES",Charles,Gray,M,,H2WY01032,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4913,Charles Hughes,"HUGHES, CHARLES M",Charles,Hughes,M,,H0IL03133,,,,,7/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2812,Charles Kenneth Moss,"MOSS, CHARLES KENNETH",Charles Kenneth,Moss,M,,S2NC00612,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID349,Charles Langworthy,"LANGWORTHY, CHARLES",Charles,Langworthy,M,H0MI09180,,,,0,N00046414,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID5098,Charles Lee Thomason,"THOMASON, CHARLES LEE",Charles Lee,Thomason,M,,S2KY00202,,,,,9/13/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5218,Charles Michel,"MICHEL, CHARLES",Charles,Michel,M,,,,,,,12/19/2022,,,,,,,0,1,0,international leaders,,,White,,,
WMPID3909,Charles Park,"PARK, CHARLES",Charles,Park,M,,H2NJ01138,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4218,Charles Rupert,"RUPERT, CHARLES V",Charles,Rupert,M,,H2GA10190,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1547,Charles Schumer,"SCHUMER, CHARLES E.",Charles,Schumer,M,S8NY00082,S8NY00082,,,0,,11/3/2020,,,0,0,1,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3368,Charles Scott(D),"SCOTT(D), CHARLIE (CHARLES) LEE SEN SR",Charles,Scott(D),UNK,,H2WA22019,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID2888,Charles Smith,"SMITH, CHARLES E",Charles,Smith,M,,S2CA01110,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3674,Charles Steven Weir,"WEIR, CHARLES STEVEN",Charles Steven,Weir,M,,H2CA52170,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3781,Charles Thompson,"THOMPSON, CHARLES",Charles,Thompson,M,,H2TX18173,,,0,,6/7/2022,There are two unique people with this name,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4777,Charles W Smith,"SMITH, CHARLES W",Charles W,Smith,M,,H2FL12123,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2727,Charles West,"WEST, CHARLES",Charles,West,M,,H0MO06206,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID93,Charles Winn,"WINN, CHARLES",Charles,Winn,M,H0CO02225,,,,0,N00046383,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID164,Charleston Malkemus,"MALKEMUS, CHARLESTON",Charleston,Malkemus,M,H0FL21177,,,,0,N00046957,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID970,Charlie Crist,"CRIST, CHARLIE",Charlie,Crist,M,H6FL13205,,,,0,N00002942,11/3/2020,,,0,0,0,0,0,0,1,,,,,,,
WMPID2974,Charlie Gaddis,"GADDIS, CHARLIE",Charlie,Gaddis,M,,H2OH13249,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4213,Charlie Helmick,"HELMICK, CHARLIE MR.",Charlie,Helmick,UNK,,H2IL17170,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID5316,Charlie Pierce,"PIERCE, CHARLIE",Charlie,Pierce,M,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID4788,Charlie Richard Jackson,"JACKSON, CHARLIE RICHARD",Charlie Richard,Jackson,M,,S8WA00129,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4121,Charlie Thompson,"THOMPSON, CHARLIE",Charlie,Thompson,M,,H2AL05144,,,0,,6/7/2022,There are two unique people with this name,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1239,Charlotte Bergmann,"BERGMANN, CHARLOTTE",Charlotte,Bergmann,F,H8TN09114,H0TN09061,,,0,N00032405,11/3/2020,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID2991,Charlotte Macbagito,"MACBAGITO, CHARLOTTE",Charlotte,Macbagito,F,,H2GA05182,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID2238,Charly Corazon,"CORAZON, CHARLY",Charly,Corazon,M,,H2AZ08177,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID620,Chase Carbajal,"CARBAJAL, CHASE",Chase,Carbajal,M,H0TX01132,,,,0,N00047169,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID186,Chase Oliver,"OLIVER, CHASE",Chase,Oliver,M,H0GA05319,,,,0,N00047389,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4030,Chaz Tedesco,"TEDESCO, CHAZ",Chaz,Tedesco,M,,H2CO08038,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID509,Chele Farley,"FARLEY, CHELE",Chele,Farley,F,H0NY18172,,,,0,N00042767,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1146,Chellie Pingree,"PINGREE, CHELLIE M",Chellie,Pingree,F,H8ME01120,H8ME01120,,,0,N00013817,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID4110,Chelsea Ardoin,"ARDOIN, CHELSEA",Chelsea,Ardoin,F,,H2LA02172,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3297,Cheri Beasley,"BEASLEY, CHERI",Cheri,Beasley,F,,S2NC00497,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID802,Cheri Bustos,"BUSTOS, CHERI",Cheri,Bustos,F,H2IL17071,,,,0,N00033390,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1741,Cherie Lott,"LOTT, CHERIE",Cherie,Lott,F,,H2MI08162,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3405,Cherif Gacis,"GACIS, CHERIF",Cherif,Gacis,M,,H2TX21169,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2127,Cheryl Sudduth,"SUDDUTH, CHERYL",Cheryl,Sudduth,F,,H2CA08230,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5232,Chester A. Arthur,"ARTHUR, CHESTER",Chester,Arthur,M,,,,,,,12/19/2022,,,,,,,1,0,0,former presidents,,,White,,,
WMPID240,Chip Coldiron,"COLDIRON, CHIP",Chip,Coldiron,M,H0IN03230,,,,0,N00045713,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1254,Chip Roy,"ROY, CHIP",Chip,Roy,M,H8TX21307,H8TX21307,,,0,N00042268,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4199,Chloe Hollett-Billingsley,"HOLLETT-BILLINGSLEY, CHLOE",Chloe,Hollett-Billingsley,UNK,,S2CA01177,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID4523,Chol-Awan Majok,"MAJOK, CHOL-AWAN A",Chol-Awan,Majok,M,,H2NY24168,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID1581,Chris Bellingham,"BELLINGHAM, CHRIS",Chris,Bellingham,M,,H2CA25192,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID731,Chris Brimmer,"BRIMMER, CHRIS",Chris,Brimmer,M,H0VT00148,,,,0,N00047494,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID51,Chris Bubser,"BUBSER, CHRIS",Chris,Bubser,F,H0CA08101,,,,0,N00044293,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4631,Chris Bye,"BYE, CHRIS",Chris,Bye,M,,H2AK01216,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4970,Chris Byrd,"BYRD, CHRIS",Chris,Byrd,M,,H2WA03233,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4810,Chris Chaffee,"CHAFFEE, CHRIS",Chris,Chaffee,M,,S6MD03557,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4619,Chris Chambers,"CHAMBERS, CHRIS",Chris,Chambers,M,,H2FL15209,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID4753,Chris Champion,"CHAMPION, CHRIS",Chris,Champion,M,,H2CA37353,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID554,Chris Christensen,"CHRISTENSEN, CHRIS",Chris,Christensen,M,H0OR01194,S2OR00184,,,0,N00046813,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID851,Chris Claytor,"CLAYTOR, CHRISTOPHER J.",Chris,Claytor,M,H2TX27117,H2TX27117,,,0,N00025105,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1316,Chris Coons,"COONS, CHRIS",Chris,Coons,M,S0DE00092,,,,0,N00031820,11/3/2020,,,0,0,1,0,0,0,0,,,,,,,
WMPID2168,Chris Coulombe,"COULOMBE, CHRIS MR",Chris,Coulombe,M,,H2CA02241,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID1247,Chris Duncan,"DUNCAN, CHRIS",Chris,Duncan,M,H8TX08122,,,,0,N00042926,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1237,Chris Finley,"FINLEY, CHRIS",Chris,Finley,M,H8TN06169,,,,0,N00043533,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID531,Chris Gibbs,"GIBBS, CHRIS",Chris,Gibbs,M,H0OH04119,,,,0,N00046435,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID5125,Chris Henry,"HENRY, CHRIS",Chris,Henry,UNK,,S2OR00234,,,,,9/29/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID521,Chris Jacobs,"JACOBS, CHRISTOPHER L.",Chris,Jacobs,M,H0NY27090,H0NY27090,,,0,N00044575,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID1545,Chris Janicek,"JANICEK, CHRIS",Chris,Janicek,M,S8NE00216,,,,0,N00043302,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3182,Chris Jenkins,"JENKINS, CHRIS",Chris,Jenkins,M,,H2WA03159,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5307,Chris Jones,"JONES, CHRIS",Chris,Jones,M,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID371,Chris Kelley,"KELLEY, CHRIS",Chris,Kelley,M,H0MN05186,,,,0,N00045036,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3556,Chris Mapp,"MAPP, CHRIS",Chris,Mapp,M,,H8TX27080,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4145,Chris Mark Theodore,"THEODORE, CHRIS MARK MR.",Chris Mark,Theodore,UNK,,S2CA01201,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID3342,Chris Mathys,"MATHYS, CHRIS",Chris,Mathys,M,,H2CA21183,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID97,Chris Milton,"MILTON, CHRISTOPHER",Chris,Milton,UNK,H0CO03173,H0CO03173,,,0,N00045351,11/3/2020,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID320,Chris Palombi,"PALOMBI, CHRISTOPHER",Chris,Palombi,M,H0MD05225,H0MD05225,,,0,N00046001,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1173,Chris Pappas,"PAPPAS, CHRIS",Chris,Pappas,M,H8NH01210,H8NH01210,,,0,N00042161,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3398,Chris Porter,"PORTER, CHRIS",Chris,Porter,M,,H2ID02232,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3185,Chris Putnam,"PUTNAM, CHRIS",Chris,Putnam,UNK,,H0TX12246,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID1729,Chris Raymond Binns,"BINNS, CHRIS RAYMOND",Chris Raymond,Binns,M,,H2WA06178,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4973,Chris Royal,"ROYAL, CHRIS B.",Chris,Royal,M,,H0TX34059,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2878,Chris Schiller,"SCHILLER, CHRIS",Chris,Schiller,M,,H2OK02190,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1180,Chris Smith,"SMITH, CHRISTOPHER H",Chris,Smith,M,H8NJ04014,H8NJ04014,,,0,N00009816,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID857,Chris Stewart,"STEWART, CHRIS",Chris,Stewart,M,H2UT02324,H2UT02324,,,0,N00033932,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID5326,Chris Sununu,"SUNUNU, CHRIS",Chris,Sununu,M,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID1510,Chris Van Hollen,"VAN HOLLEN, CHRIS",Chris,Van Hollen,M,S6MD03441,S6MD03441,,,0,,11/3/2020,,,0,0,1,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1219,Chrissy Houlahan,"HOULAHAN, CHRISSY",Chrissy,Houlahan,F,H8PA06087,H8PA06087,,,0,N00040949,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID4103,Christian Collins,"COLLINS, CHRISTIAN",Christian,Collins,M,,H2TX08273,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1769,Christian David Hotchkiss,"HOTCHKISS, CHRISTIAN DAVID",Christian David,Hotchkiss,M,,H2FL13238,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4211,Christian Gerard Zimm,"ZIMM, CHRISTIAN GERARD",Christian Gerard,Zimm,M,,H2GA05166,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2876,Christian Nascimento,"NASCIMENTO, CHRISTIAN",Christian,Nascimento,M,,H2PA04226,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4116,Christian Robertson,"ROBERTSON, CHRISTIAN",Christian,Robertson,M,,H2OR01299,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3752,Christina Bohannan,"BOHANNAN, CHRISTINA",Christina,Bohannan,F,,H2IA02111,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID562,Christina Finello,"FINELLO, CHRISTINA",Christina,Finello,F,H0PA01325,,,,0,N00045062,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1210,Christina Hagan,"HAGAN, CHRISTINA",Christina,Hagan,F,H8OH16108,,,,0,N00040946,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID242,Christina Hale,"HALE, CHRISTINA",Christina,Hale,F,H0IN05219,,,,0,N00044874,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4526,Christina Nolan,"NOLAN, CHRISTINA",Christina,Nolan,F,,S2VT00268,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4090,Christina Rhoads,"RHOADS, CHRISTINA",Christina,Rhoads,F,,S2NC00414,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3183,Christine Alexandria Olivo,"OLIVO, CHRISTINE ALEXANDRIA",Christine Alexandria,Olivo,F,,H2FL24037,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID49,Christine Bish,"BISH, CHRISTINE",Christine,Bish,F,H0CA06170,H0CA06170,,,0,N00045471,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID5270,Christine Drazan,"DRAZAN, CHRISTINE",Christine,Drazan,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID168,Christine Olivo,"OLIVO, CHRISTINE",Christine,Olivo,F,H0FL23041,,,,0,N00043860,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID971,Christine Quinn,"QUINN, CHRISTINE YVONNE",Christine,Quinn,F,H6FL14112,H6FL14112,,,0,N00039087,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4162,Christine Scott,"SCOTT, CHRISTINE",Christine,Scott,F,,H0FL22126,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1727,Christine Villaverde,"VILLAVERDE, CHRISTINE",Christine,Villaverde,F,,H2NC08235,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2919,Christoper Suprun,"SUPRUN, CHRISTOPER",Christoper,Suprun,UNK,,H8TX27148,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID4232,Christopher Allan Mann,"MANN, CHRISTOPHER ALLAN",Christopher Allan,Mann,M,,H2OR01273,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3264,Christopher Bradley,"BRADLEY, CHRISTOPHER",Christopher,Bradley,M,,H2FL14269,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2431,Christopher Brice Wiggins,"WIGGINS, CHRISTOPHER BRICE",Christopher Brice,Wiggins,M,,H2MS04308,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4156,Christopher Brooks Hill,"HILL, CHRISTOPHER BROOKS MR.",Christopher Brooks,Hill,M,,H2DE01039,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3651,Christopher Bryant Dargis,"DARGIS, CHRISTOPHER BRYANT",Christopher Bryant,Dargis,M,,H2IL08187,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4657,Christopher Butler,"BUTLER, CHRISTOPHER",Christopher,Butler,M,,H2IL01232,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID4134,Christopher Chris West,"WEST, CHRISTOPHER CHRIS",Christopher Chris,West,M,,H2GA02155,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4363,Christopher Constant,"CONSTANT, CHRISTOPHER",Christopher,Constant,M,,H2AK00200,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1292,Christopher Cumings,"CUMINGS, CHRISTOPHER",Christopher,Cumings,M,S0AK00212,,,,0,N00043647,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3170,Christopher Dardzinski,"DARDZINSKI, CHRISTOPHER",Christopher,Dardzinski,M,,H2MI13337,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3081,Christopher Deluzio,"DELUZIO, CHRISTOPHER",Christopher,Deluzio,M,,H2PA17103,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2061,Christopher Franko,"FRANKO, CHRISTOPHER J",Christopher,Franko,UNK,,H2NC03152,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID2428,Christopher Gonzales,"GONZALES, CHRISTOPHER",Christopher,Gonzales,M,,H0CA45160,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID1234,Christopher Hale,"HALE, CHRISTOPHER",Christopher,Hale,M,H8TN04107,,,,0,N00043460,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
